State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Infra_Score,Floor_Ratio,Amenity_Score,BHK_Category,Is_Ready,School_Density,Hospital_Density,Security_Score,Luxury_Score,Growth_Rate,Future_Price_5Y,ROI,Good_Investment
Kerala,Kochi,Vyttila,House,3,1340,62.41,4657.462686567164,1996,Semi Furnished,6.0,10,28,1.0,3.0,1,2,Gated Community,"Swimming Pool, Playground, Library, Gym",South-East,Individual,Sold,5.0,0.6,4,3BHK,0,0.11111109876543349,0.4285713673469475,3,9,0.07,87.53325351298702,40.25517307000003,0
Haryana,Gurgaon,Sector 49,Penthouse,2,937,99.22,10589.114194236927,1996,Semi Furnished,5.0,14,28,8.0,7.0,1,3,CCTV,Clubhouse,North,Builder,Available,16.0,0.35714285714285715,1,2BHK,1,0.8888887901234679,0.9999998571428775,2,6,0.1,159.79480220000005,61.05100000000006,1
Karnataka,Mysore,Vijayanagar,Villa,3,1219,47.42,3890.0738310090237,2011,Fully Furnished,11.0,17,13,7.0,6.0,7,0,Gated Community,"Swimming Pool, Clubhouse, Library, Gym",North-West,Builder,Under Construction,20.0,0.6470588235294118,4,3BHK,0,0.7777776913580343,0.857142734693895,3,7,0.07,66.50900306979402,40.25517307000003,1
West Bengal,Kolkata,Alipore,Apartment,5,1858,104.86,5643.702906350915,1999,Semi Furnished,4.0,19,25,4.0,5.0,1,3,Gated Community,"Garden, Gym, Playground, Library, Swimming Pool",South-East,Agent,Under Construction,10.0,0.21052631578947367,5,4+BHK,0,0.44444439506173394,0.7142856122449125,3,11,0.07,147.07157448120205,40.25517307000005,0
Punjab,Chandigarh,Sector 22,Apartment,2,790,46.24,5853.164556962025,2016,Fully Furnished,23.0,24,8,0.0,1.0,5,3,Gated Community,"Garden, Swimming Pool, Clubhouse, Library",East,Individual,Under Construction,6.0,0.9583333333333334,4,2BHK,0,0.0,0.1428571224489825,3,10,0.07,64.85399202756803,40.25517307000005,0
Maharashtra,Nagpur,Manish Nagar,House,3,1176,57.83,4917.517006802721,1993,Fully Furnished,0.0,9,31,9.0,0.0,4,0,CCTV,Library,South,Agent,Under Construction,13.0,0.0,1,3BHK,0,0.9999998888889013,0.0,2,3,0.07,81.10956658638102,40.25517307000004,1
Karnataka,Mysore,Hebbal,House,2,733,28.26,3855.388813096862,2001,Semi Furnished,14.0,23,23,0.0,0.0,3,2,CCTV,Clubhouse,North-West,Agent,Under Construction,3.0,0.6086956521739131,1,2BHK,0,0.0,0.0,2,5,0.07,39.63611190958201,40.25517307000004,0
Karnataka,Mysore,Vijayanagar,Apartment,2,902,43.34,4804.878048780488,1992,Semi Furnished,24.0,36,32,6.0,5.0,1,2,Security Guard,"Clubhouse, Swimming Pool",East,Agent,Available,12.0,0.6666666666666666,2,2BHK,1,0.6666665925926009,0.7142856122449125,1,5,0.07,60.78659200853802,40.25517307000004,0
Telangana,Hyderabad,Madhapur,Apartment,3,1127,85.3,7568.766637089619,1992,Semi Furnished,24.0,25,32,1.0,2.0,8,2,Security Guard,Clubhouse,North-East,Individual,Under Construction,11.0,0.96,1,3BHK,0,0.11111109876543349,0.285714244897965,1,4,0.08,125.33368495104004,46.93280768000005,0
Punjab,Chandigarh,Mohali,Apartment,4,1681,81.18,4829.2682926829275,2014,Unfurnished,13.0,17,10,0.0,2.0,3,2,Gated Community,"Garden, Library, Gym, Playground, Clubhouse, Swimming Pool",South-East,Builder,Available,5.0,0.7647058823529411,6,4+BHK,1,0.0,0.285714244897965,3,11,0.07,113.85914949822605,40.25517307000005,1
Maharashtra,Nagpur,Sadar,House,3,1250,60.48,4838.4,2015,Unfurnished,25.0,28,9,2.0,5.0,4,2,CCTV,Clubhouse,North,Builder,Under Construction,11.0,0.8928571428571429,1,3BHK,0,0.22222219753086697,0.7142856122449125,2,5,0.07,84.82632867273603,40.25517307000005,0
Delhi,Delhi,Pitampura,Apartment,2,583,55.18,9464.83704974271,1996,Semi Furnished,11.0,21,28,1.0,0.0,4,1,CCTV,"Gym, Swimming Pool",North,Builder,Under Construction,5.0,0.5238095238095238,2,2BHK,0,0.11111109876543349,0.0,2,5,0.1,88.86794180000003,61.051000000000045,0
Madhya Pradesh,Bhopal,Hoshangabad Road,Villa,2,1099,28.07,2554.140127388535,2023,Fully Furnished,7.0,20,1,2.0,2.0,1,2,Gated Community,"Swimming Pool, Playground, Clubhouse, Garden",North,Builder,Available,5.0,0.35,4,2BHK,1,0.22222219753086697,0.285714244897965,3,9,0.07,39.36962708074901,40.25517307000005,0
Uttar Pradesh,Noida,Sector 62,Apartment,4,1686,110.63,6561.684460260973,1999,Unfurnished,11.0,30,25,8.0,0.0,1,2,Security Guard,"Gym, Swimming Pool, Library, Clubhouse, Garden",South-East,Builder,Under Construction,9.0,0.36666666666666664,5,4+BHK,0,0.8888887901234679,0.0,1,8,0.08,162.55176513638406,46.93280768000006,0
West Bengal,Kolkata,Alipore,Apartment,2,561,22.25,3966.131907308378,1992,Semi Furnished,15.0,29,32,8.0,7.0,4,3,CCTV,"Library, Clubhouse",North-West,Agent,Sold,19.0,0.5172413793103449,2,2BHK,0,0.8888887901234679,0.9999998571428775,2,7,0.07,31.206776008075007,40.25517307000003,0
Delhi,Delhi,Dwarka,Studio,3,984,80.04,8134.146341463415,2017,Semi Furnished,24.0,28,7,8.0,4.0,6,3,Gated Community,"Playground, Library, Clubhouse, Garden",West,Individual,Available,18.0,0.8571428571428571,4,3BHK,1,0.8888887901234679,0.57142848979593,3,10,0.1,128.90522040000005,61.051000000000045,1
Uttar Pradesh,Noida,Sector 78,Apartment,2,1037,53.81,5189.00675024108,2000,Unfurnished,10.0,21,24,5.0,0.0,6,1,CCTV,Playground,West,Builder,Sold,11.0,0.47619047619047616,1,2BHK,0,0.5555554938271674,0.0,2,4,0.08,79.06454381260804,46.93280768000006,0
Tamil Nadu,Chennai,Porur,Apartment,4,1626,125.38,7710.947109471094,2021,Semi Furnished,4.0,20,3,2.0,5.0,4,0,Gated Community,"Swimming Pool, Library",South-West,Builder,Available,11.0,0.2,2,4+BHK,1,0.22222219753086697,0.7142856122449125,3,5,0.08,184.22435426918406,46.93280768000005,1
Maharashtra,Nagpur,Dharampeth,Apartment,4,1684,76.21,4525.5344418052255,1997,Unfurnished,13.0,14,27,5.0,7.0,6,3,CCTV,"Playground, Swimming Pool",South-East,Agent,Available,18.0,0.9285714285714286,2,4+BHK,1,0.5555554938271674,0.9999998571428775,2,7,0.07,106.88846739664702,40.25517307000003,1
Uttar Pradesh,Lucknow,Indiranagar,Apartment,1,458,15.92,3475.9825327510916,2009,Fully Furnished,11.0,12,15,2.0,6.0,2,1,CCTV,Gym,South-West,Builder,Available,10.0,0.9166666666666666,1,Studio/1BHK,1,0.22222219753086697,0.857142734693895,2,4,0.07,22.328623552744006,40.25517307000003,0
Uttar Pradesh,Lucknow,Indiranagar,Villa,3,1363,45.73,3355.09904622157,1994,Fully Furnished,28.0,44,30,7.0,5.0,4,3,Gated Community,"Playground, Library, Clubhouse, Swimming Pool",North,Builder,Under Construction,16.0,0.6363636363636364,4,3BHK,0,0.7777776913580343,0.7142856122449125,3,10,0.07,64.13869064491101,40.255173070000026,1
Tamil Nadu,Chennai,Adyar,Apartment,2,969,54.32,5605.77915376677,2002,Semi Furnished,1.0,1,22,4.0,4.0,4,0,Gated Community,"Gym, Library, Playground, Swimming Pool, Garden, Clubhouse",South-West,Agent,Available,12.0,1.0,6,2BHK,1,0.44444439506173394,0.57142848979593,3,9,0.08,79.81390113177603,46.93280768000007,0
Gujarat,Ahmedabad,Prahlad Nagar,Villa,2,668,22.13,3312.874251497006,2000,Semi Furnished,19.0,23,24,1.0,7.0,5,3,Security Guard,Clubhouse,North-West,Agent,Under Construction,13.0,0.8260869565217391,1,2BHK,0,0.11111109876543349,0.9999998571428775,1,5,0.08,32.51623033958401,46.93280768000007,1
Delhi,Delhi,Saket,Apartment,2,875,80.71,9223.999999999998,2023,Semi Furnished,1.0,13,1,4.0,6.0,1,0,CCTV,"Gym, Swimming Pool, Garden",South,Builder,Sold,11.0,0.07692307692307693,3,2BHK,0,0.44444439506173394,0.857142734693895,2,5,0.1,129.98426210000002,61.051000000000045,0
Gujarat,Ahmedabad,Thaltej,House,3,989,50.04,5059.656218402427,1992,Semi Furnished,17.0,33,32,2.0,6.0,3,1,CCTV,Clubhouse,West,Individual,Under Construction,11.0,0.5151515151515151,1,3BHK,0,0.22222219753086697,0.857142734693895,2,4,0.08,73.52517696307203,46.93280768000005,1
Uttar Pradesh,Lucknow,Hazratganj,House,2,636,25.84,4062.893081761006,2004,Semi Furnished,11.0,21,20,1.0,3.0,3,1,Gated Community,"Playground, Garden, Library",North,Agent,Available,7.0,0.5238095238095238,3,2BHK,1,0.11111109876543349,0.4285713673469475,3,7,0.07,36.24193672128801,40.25517307000005,0
Maharashtra,Pune,Wakad,Penthouse,3,1154,91.17,7900.346620450607,2022,Semi Furnished,4.0,23,2,9.0,5.0,4,0,Gated Community,Clubhouse,North-East,Agent,Sold,18.0,0.17391304347826086,1,3BHK,0,0.9999998888889013,0.7142856122449125,3,4,0.08,133.95864076185606,46.93280768000006,1
Telangana,Hyderabad,Gachibowli,Studio,2,544,20.47,3762.8676470588234,1999,Unfurnished,11.0,30,25,9.0,3.0,3,0,Gated Community,"Clubhouse, Playground, Library, Gym, Swimming Pool",North,Agent,Available,15.0,0.36666666666666664,5,2BHK,1,0.9999998888889013,0.4285713673469475,3,8,0.08,30.07714573209601,46.93280768000006,1
Tamil Nadu,Chennai,Velachery,Apartment,1,300,14.18,4726.666666666667,1992,Unfurnished,0.0,11,32,7.0,6.0,6,0,Gated Community,"Swimming Pool, Clubhouse",South-East,Builder,Under Construction,19.0,0.0,2,Studio/1BHK,0,0.7777776913580343,0.857142734693895,3,5,0.08,20.835072129024006,46.932807680000046,0
Madhya Pradesh,Bhopal,Misrod,Apartment,3,874,41.74,4775.743707093821,2003,Fully Furnished,25.0,44,21,8.0,6.0,2,1,Security Guard,"Library, Garden, Gym, Clubhouse, Swimming Pool, Playground",West,Builder,Under Construction,16.0,0.5681818181818182,6,3BHK,0,0.8888887901234679,0.857142734693895,1,8,0.07,58.54250923941802,40.25517307000003,1
Madhya Pradesh,Bhopal,Misrod,House,3,1196,41.79,3494.1471571906354,2022,Unfurnished,9.0,15,2,2.0,3.0,5,2,CCTV,"Gym, Playground, Library, Garden",West,Individual,Available,10.0,0.6,4,3BHK,1,0.22222219753086697,0.4285713673469475,2,8,0.07,58.61263682595302,40.25517307000005,1
Maharashtra,Nagpur,Dharampeth,Apartment,3,1446,74.4,5145.228215767635,2022,Semi Furnished,20.0,24,2,9.0,1.0,6,0,Gated Community,"Clubhouse, Playground, Swimming Pool, Garden, Library",South-West,Individual,Available,16.0,0.8333333333333334,5,3BHK,1,0.9999998888889013,0.1428571224489825,3,8,0.07,104.34984876408004,40.25517307000004,1
Gujarat,Ahmedabad,Prahlad Nagar,Apartment,4,1605,77.38,4821.183800623053,1990,Unfurnished,2.0,10,34,6.0,0.0,1,3,CCTV,"Gym, Clubhouse, Swimming Pool, Library",North,Individual,Available,7.0,0.2,4,4+BHK,1,0.6666665925926009,0.0,2,9,0.08,113.69660658278404,46.93280768000007,1
Haryana,Gurgaon,DLF Phase,Apartment,2,746,53.79,7210.455764075067,2016,Fully Furnished,12.0,22,8,6.0,4.0,3,0,Gated Community,Playground,South-East,Individual,Available,13.0,0.5454545454545454,1,2BHK,1,0.6666665925926009,0.57142848979593,3,4,0.1,86.62933290000002,61.051000000000045,1
Karnataka,Bangalore,Electronic City,Villa,1,546,39.42,7219.780219780219,2021,Fully Furnished,6.0,11,3,1.0,6.0,7,3,Gated Community,"Gym, Playground, Swimming Pool, Library, Garden",West,Builder,Under Construction,14.0,0.5454545454545454,5,Studio/1BHK,0,0.11111109876543349,0.857142734693895,3,11,0.1,63.48630420000003,61.051000000000066,0
Tamil Nadu,Chennai,Anna Nagar,Apartment,3,1192,67.42,5656.040268456376,2010,Unfurnished,7.0,24,14,0.0,4.0,8,3,Security Guard,Swimming Pool,South-East,Builder,Available,12.0,0.2916666666666667,1,3BHK,1,0.0,0.57142848979593,1,5,0.08,99.06209893785604,46.932807680000046,0
Rajasthan,Jaipur,Mansarovar,Apartment,3,1035,50.38,4867.632850241546,2009,Semi Furnished,10.0,24,15,2.0,4.0,5,2,Security Guard,Swimming Pool,East,Builder,Available,11.0,0.4166666666666667,1,3BHK,1,0.22222219753086697,0.57142848979593,1,4,0.07,70.66055619266602,40.25517307000003,1
Maharashtra,Pune,Kothrud,House,3,1225,103.17,8422.040816326531,2016,Fully Furnished,16.0,32,8,1.0,7.0,9,3,Gated Community,Library,South-East,Agent,Sold,17.0,0.5,1,3BHK,0,0.11111109876543349,0.9999998571428775,3,7,0.08,151.59057768345605,46.932807680000046,0
Tamil Nadu,Chennai,Anna Nagar,Apartment,3,1432,74.31,5189.245810055866,2021,Unfurnished,9.0,20,3,7.0,5.0,8,2,Gated Community,Library,South-East,Agent,Available,20.0,0.45,1,3BHK,1,0.7777776913580343,0.7142856122449125,3,6,0.08,109.18576938700805,46.93280768000007,1
Karnataka,Bangalore,Indiranagar,Penthouse,2,585,37.45,6401.709401709402,2018,Unfurnished,24.0,42,6,4.0,0.0,1,0,Security Guard,"Garden, Playground, Clubhouse, Gym, Swimming Pool, Library",West,Builder,Available,5.0,0.5714285714285714,6,2BHK,1,0.44444439506173394,0.0,1,7,0.1,60.313599500000024,61.05100000000006,0
Madhya Pradesh,Indore,Scheme 54,Apartment,2,658,23.7,3601.823708206687,2012,Fully Furnished,14.0,18,12,8.0,5.0,1,3,Gated Community,Clubhouse,South-East,Agent,Available,14.0,0.7777777777777778,1,2BHK,1,0.8888887901234679,0.7142856122449125,3,7,0.07,33.240476017590005,40.255173070000026,1
Karnataka,Mysore,Nazarbad,Villa,3,1184,48.84,4125.0,2004,Semi Furnished,5.0,9,20,6.0,7.0,8,1,Security Guard,"Garden, Library, Gym, Swimming Pool",North-East,Individual,Available,21.0,0.5555555555555556,4,3BHK,1,0.6666665925926009,0.9999998571428775,1,6,0.07,68.50062652738802,40.25517307000003,1
Maharashtra,Pune,Wakad,Apartment,2,747,47.74,6390.896921017403,1999,Unfurnished,8.0,14,25,0.0,3.0,9,1,CCTV,"Playground, Library, Clubhouse, Garden, Swimming Pool, Gym",North-East,Agent,Sold,12.0,0.5714285714285714,6,2BHK,0,0.0,0.4285713673469475,2,9,0.08,70.14572238643203,46.932807680000046,0
Gujarat,Ahmedabad,Prahlad Nagar,Apartment,2,862,39.48,4580.0464037122965,2004,Unfurnished,28.0,31,20,5.0,1.0,9,0,CCTV,Clubhouse,North-East,Individual,Available,15.0,0.9032258064516129,1,2BHK,1,0.5555554938271674,0.1428571224489825,2,3,0.08,58.00907247206402,46.93280768000006,1
Madhya Pradesh,Bhopal,Kolar Road,Apartment,3,1052,46.27,4398.28897338403,2014,Semi Furnished,25.0,25,10,3.0,0.0,6,0,Gated Community,Clubhouse,North-West,Individual,Available,9.0,1.0,1,3BHK,1,0.33333329629630043,0.0,3,4,0.07,64.89606857948903,40.25517307000005,1
Tamil Nadu,Chennai,OMR,Apartment,3,1120,77.89,6954.464285714285,2006,Semi Furnished,1.0,17,18,9.0,5.0,7,2,Gated Community,"Library, Clubhouse",South-East,Individual,Available,21.0,0.058823529411764705,2,3BHK,1,0.9999998888889013,0.7142856122449125,3,7,0.08,114.44596390195204,46.932807680000046,1
Maharashtra,Pune,Baner,House,3,1207,105.5,8740.679370339685,2020,Semi Furnished,1.0,11,4,0.0,6.0,5,2,Gated Community,"Playground, Swimming Pool, Gym, Library, Garden",South,Individual,Available,11.0,0.09090909090909091,5,3BHK,1,0.0,0.857142734693895,3,10,0.08,155.01411210240005,46.932807680000046,0
Delhi,Delhi,Rohini,House,1,413,27.18,6581.113801452784,2000,Semi Furnished,21.0,24,24,1.0,1.0,4,1,CCTV,"Library, Swimming Pool, Gym, Playground",North-West,Individual,Sold,6.0,0.875,4,Studio/1BHK,0,0.11111109876543349,0.1428571224489825,2,7,0.1,43.77366180000001,61.05100000000006,0
West Bengal,Kolkata,Alipore,Apartment,3,1317,89.59,6802.581624905088,2020,Semi Furnished,16.0,26,4,9.0,1.0,3,3,CCTV,Swimming Pool,North-East,Builder,Available,13.0,0.6153846153846154,1,3BHK,1,0.9999998888889013,0.1428571224489825,2,6,0.07,125.65460955341304,40.25517307000004,1
Gujarat,Ahmedabad,Prahlad Nagar,Apartment,2,568,25.35,4463.028169014085,2005,Semi Furnished,17.0,34,19,4.0,7.0,7,0,CCTV,"Library, Clubhouse",North-West,Agent,Under Construction,18.0,0.5,2,2BHK,0,0.44444439506173394,0.9999998571428775,2,4,0.08,37.247466746880015,46.932807680000046,0
Telangana,Hyderabad,Jubilee Hills,Apartment,2,647,39.12,6046.367851622874,2000,Semi Furnished,11.0,28,24,4.0,0.0,6,0,CCTV,"Clubhouse, Playground, Garden",West,Agent,Under Construction,10.0,0.39285714285714285,3,2BHK,0,0.44444439506173394,0.0,2,5,0.08,57.48011436441602,46.93280768000005,0
Maharashtra,Pune,Baner,Apartment,1,300,16.95,5650.0,2009,Semi Furnished,20.0,23,15,3.0,3.0,8,1,CCTV,"Garden, Playground, Gym, Swimming Pool, Library, Clubhouse",North,Builder,Under Construction,14.0,0.8695652173913043,6,Studio/1BHK,0,0.33333329629630043,0.4285713673469475,2,9,0.08,24.905110901760008,46.932807680000046,0
Uttar Pradesh,Noida,Sector 18,Penthouse,3,1442,89.6,6213.592233009709,2015,Semi Furnished,29.0,29,9,0.0,5.0,6,3,Gated Community,"Library, Garden, Swimming Pool, Playground",West,Agent,Under Construction,11.0,1.0,4,3BHK,0,0.0,0.7142856122449125,3,10,0.08,131.65179568128005,46.93280768000007,0
West Bengal,Kolkata,Alipore,Apartment,2,639,22.82,3571.205007824726,2015,Semi Furnished,21.0,25,9,0.0,3.0,2,1,CCTV,"Library, Playground, Clubhouse, Swimming Pool, Gym, Garden",North,Builder,Under Construction,5.0,0.84,6,2BHK,0,0.0,0.4285713673469475,2,9,0.07,32.00623049457401,40.25517307000005,0
Karnataka,Bangalore,Indiranagar,House,2,888,73.65,8293.91891891892,1995,Unfurnished,27.0,44,29,6.0,2.0,5,1,Security Guard,Library,South-East,Individual,Under Construction,13.0,0.6136363636363636,1,2BHK,0,0.6666665925926009,0.285714244897965,1,3,0.1,118.61406150000005,61.05100000000006,0
Tamil Nadu,Chennai,OMR,Villa,2,873,50.56,5791.523482245132,1997,Unfurnished,13.0,29,27,9.0,4.0,4,0,Gated Community,Clubhouse,South-East,Builder,Available,17.0,0.4482758620689655,1,2BHK,1,0.9999998888889013,0.57142848979593,3,4,0.08,74.28922756300803,46.932807680000046,0
Kerala,Kochi,Vyttila,House,3,980,40.88,4171.428571428572,1996,Fully Furnished,20.0,21,28,8.0,4.0,3,1,CCTV,"Library, Clubhouse, Gym",North-West,Individual,Available,15.0,0.9523809523809523,3,3BHK,1,0.8888887901234679,0.57142848979593,2,6,0.07,57.33631475101602,40.25517307000004,1
Uttar Pradesh,Noida,Sector 78,Apartment,3,1137,75.5,6640.28144239226,2005,Unfurnished,2.0,5,19,6.0,3.0,6,3,CCTV,"Playground, Gym",North-West,Individual,Available,15.0,0.4,2,3BHK,1,0.6666665925926009,0.4285713673469475,2,7,0.08,110.93426979840004,46.932807680000046,1
Karnataka,Bangalore,Indiranagar,House,3,1160,114.26,9850.0,1998,Fully Furnished,5.0,24,26,3.0,4.0,5,1,CCTV,"Library, Playground, Gym",North-West,Agent,Available,12.0,0.20833333333333334,3,3BHK,1,0.33333329629630043,0.57142848979593,2,6,0.1,184.01687260000008,61.051000000000066,1
Tamil Nadu,Chennai,Porur,Studio,4,1362,87.72,6440.528634361233,2000,Semi Furnished,24.0,42,24,3.0,3.0,3,2,Gated Community,Playground,North-West,Agent,Sold,9.0,0.5714285714285714,1,4+BHK,0,0.33333329629630043,0.4285713673469475,3,6,0.08,128.88945889689606,46.932807680000074,0
Gujarat,Ahmedabad,Bopal,Apartment,2,1067,48.64,4558.575445173384,2010,Semi Furnished,3.0,20,14,8.0,6.0,6,2,Gated Community,"Playground, Library",North-East,Builder,Under Construction,20.0,0.15,2,2BHK,0,0.8888887901234679,0.857142734693895,3,7,0.08,71.46811765555202,46.932807680000046,0
Uttar Pradesh,Lucknow,Aliganj,Apartment,3,1225,34.56,2821.2244897959185,1996,Fully Furnished,12.0,22,28,5.0,1.0,4,1,CCTV,"Garden, Swimming Pool, Library, Playground, Clubhouse, Gym",West,Builder,Available,10.0,0.5454545454545454,6,3BHK,1,0.5555554938271674,0.1428571224489825,2,9,0.07,48.47218781299202,40.25517307000005,1
Kerala,Kochi,Edapally,Penthouse,1,638,25.3,3965.5172413793102,2001,Unfurnished,18.0,30,23,9.0,5.0,7,0,Security Guard,"Library, Swimming Pool, Clubhouse, Playground, Gym, Garden",North,Individual,Available,21.0,0.6,6,Studio/1BHK,1,0.9999998888889013,0.7142856122449125,1,7,0.07,35.48455878671001,40.25517307000004,1
Madhya Pradesh,Indore,AB Road,House,3,1531,61.33,4005.8785107772696,2010,Semi Furnished,14.0,28,14,1.0,6.0,1,0,Gated Community,"Garden, Gym, Clubhouse, Playground, Library, Swimming Pool",East,Individual,Available,8.0,0.5,6,3BHK,1,0.11111109876543349,0.857142734693895,3,9,0.07,86.01849764383103,40.25517307000005,1
Gujarat,Ahmedabad,Bopal,Apartment,3,1223,41.19,3367.947669664759,1994,Unfurnished,9.0,19,30,0.0,2.0,3,0,Gated Community,"Gym, Clubhouse, Playground, Swimming Pool, Garden, Library",South,Agent,Available,5.0,0.47368421052631576,6,3BHK,1,0.0,0.285714244897965,3,9,0.08,60.52162348339202,46.93280768000005,1
Madhya Pradesh,Indore,Scheme 54,Villa,2,856,27.04,3158.878504672897,1995,Semi Furnished,6.0,6,29,5.0,4.0,5,1,CCTV,Playground,East,Builder,Available,14.0,1.0,1,2BHK,1,0.5555554938271674,0.57142848979593,2,4,0.07,37.92499879812801,40.25517307000004,1
Haryana,Gurgaon,Sector 56,Apartment,2,681,46.76,6866.372980910426,2015,Semi Furnished,23.0,39,9,0.0,7.0,2,3,Gated Community,Clubhouse,South-East,Builder,Under Construction,9.0,0.5897435897435898,1,2BHK,0,0.0,0.9999998571428775,3,7,0.1,75.30744760000002,61.051000000000045,0
Haryana,Gurgaon,Sector 56,Apartment,4,1800,170.88,9493.333333333334,2018,Semi Furnished,15.0,20,6,2.0,6.0,9,1,Gated Community,"Library, Swimming Pool, Clubhouse",South-West,Builder,Available,17.0,0.75,3,4+BHK,1,0.22222219753086697,0.857142734693895,3,7,0.1,275.2039488000001,61.05100000000006,1
Telangana,Hyderabad,Jubilee Hills,Apartment,2,792,54.76,6914.141414141414,1992,Semi Furnished,23.0,32,32,5.0,7.0,1,3,Security Guard,Clubhouse,West,Builder,Sold,13.0,0.71875,1,2BHK,0,0.5555554938271674,0.9999998571428775,1,5,0.08,80.46040548556803,46.93280768000007,0
Delhi,Delhi,Rohini,Villa,4,1484,166.7,11233.153638814016,2012,Semi Furnished,12.0,26,12,5.0,4.0,4,2,Gated Community,Gym,North-West,Builder,Sold,13.0,0.46153846153846156,1,4+BHK,0,0.5555554938271674,0.57142848979593,3,6,0.1,268.47201700000005,61.051000000000045,1
Delhi,Delhi,Pitampura,House,3,1210,107.01,8843.801652892562,2014,Semi Furnished,8.0,12,10,5.0,7.0,2,1,Gated Community,"Playground, Swimming Pool, Clubhouse, Gym, Library, Garden",South-West,Builder,Available,14.0,0.6666666666666666,6,3BHK,1,0.5555554938271674,0.9999998571428775,3,10,0.1,172.34067510000006,61.051000000000045,1
Gujarat,Ahmedabad,Bopal,House,3,1293,71.84,5556.071152358855,2001,Semi Furnished,26.0,34,23,2.0,2.0,1,3,CCTV,Library,South,Individual,Available,5.0,0.7647058823529411,1,3BHK,1,0.22222219753086697,0.285714244897965,2,6,0.08,105.55652903731205,46.93280768000005,1
Gujarat,Ahmedabad,Motera,Apartment,4,1630,75.87,4654.601226993865,1990,Unfurnished,15.0,27,34,9.0,0.0,1,2,CCTV,"Library, Garden",East,Builder,Under Construction,10.0,0.5555555555555556,2,4+BHK,0,0.9999998888889013,0.0,2,6,0.08,111.47792118681605,46.93280768000005,1
